V1,game_id,play_id,rusher_name,blocker_name,beat_time,beat_dist,rusher_won,sack,hit,outcome_score,before_rusher_elo,before_blocker_elo,after_rusher_elo,after_blocker_elo,rusher_n,blocker_n
4809,1502043,21ca6714-54c3-474f-b604-aed9face2765,D.J. Jones,Matt Nelson,NA,NA,0,0,0,0,761.5270772861396,1099.8229157809606,760.9668289231275,1100.3831641439726,12,11
4810,1502043,21ca6714-54c3-474f-b604-aed9face2765,Arik Armstead,Penei Sewell,NA,NA,0,0,0,0,750.8553350430208,1097.0103159792297,750.323637122451,1097.5420138997995,20,12
5549,1502043,2672385f-92cd-4ee8-8d87-d3d5d88b9c28,D.J. Jones,Matt Nelson,0.749994999999998,2.27371941980536,1,0,0,0.25,760.9668289231275,1100.3831641439726,762.1607349980447,1099.1892580690555,13,12
5550,1502043,2672385f-92cd-4ee8-8d87-d3d5d88b9c28,Nick Bosa,Halapoulivaati Vaitai,NA,NA,0,0,0,0,754.302723597434,1099.605923764301,753.7679970733514,1100.1406502883838,20,14
5551,1502043,2672385f-92cd-4ee8-8d87-d3d5d88b9c28,Fred Warner,Frank Ragnow,NA,NA,0,0,0,0,733.3241888320438,1098.5387935875176,732.8562622792639,1099.0067201402976,43,12
5552,1502043,2672385f-92cd-4ee8-8d87-d3d5d88b9c28,D.J. Jones,Jonah Jackson,0.749994999999998,2.27371941980536,1,0,0,0.25,762.1607349980447,1100.8452468273395,763.3519309095653,1099.654050915819,14,13
5553,1502043,2672385f-92cd-4ee8-8d87-d3d5d88b9c28,Nick Bosa,Frank Ragnow,NA,NA,0,0,0,0,753.7679970733514,1099.0067201402976,753.2330406504659,1099.541676563183,21,13
5555,1502043,2672385f-92cd-4ee8-8d87-d3d5d88b9c28,Azeez Al-Shaair,Penei Sewell,1.399992,4.22640509180083,1,0,0,0.25,741.4857100618335,1097.5420138997995,742.7380788249036,1096.2896451367294,25,13
5556,1502043,2672385f-92cd-4ee8-8d87-d3d5d88b9c28,Arik Armstead,Jonah Jackson,NA,NA,0,0,0,0,750.323637122451,1099.654050915819,749.803091532588,1100.174596505682,21,14
5836,1502043,28a6ee7f-87d8-48be-982a-9ab2ca53e7b7,Michael Brockers,Mike Mcglinchey,NA,NA,0,0,0,0,749.0157404017721,1099.8758740117053,748.5004901705414,1100.391124242936,3,35
5837,1502043,28a6ee7f-87d8-48be-982a-9ab2ca53e7b7,Kevin Strong,Trent Williams,0.808291000000054,5.79511863554146,1,0,0,0.25,748.9817555244151,1105.9888763936954,750.237287474793,1104.7333444433175,3,34
5838,1502043,28a6ee7f-87d8-48be-982a-9ab2ca53e7b7,Jamie Collins Sr.,Laken Tomlinson,NA,NA,0,0,0,0,748.9724781250471,1113.4811203207576,748.5023216173068,1113.9512768284978,3,39
5839,1502043,28a6ee7f-87d8-48be-982a-9ab2ca53e7b7,Romeo Okwara,Daniel Brunskill,NA,NA,0,0,0,0,749.5220266358214,1103.6220127131335,749.0178282526558,1104.1262110962991,2,43
6007,1502043,29e4f641-6a8f-41d0-ac9a-73b6431f5b39,Romeo Okwara,Alex Mack,NA,NA,0,0,0,0,749.0178282526558,1103.964172009907,748.5164807549205,1104.4655195076423,3,33
6008,1502043,29e4f641-6a8f-41d0-ac9a-73b6431f5b39,Jamie Collins Sr.,Laken Tomlinson,NA,NA,0,0,0,0,748.5023216173068,1113.9512768284978,748.035133144325,1114.4184653014797,4,40
6009,1502043,29e4f641-6a8f-41d0-ac9a-73b6431f5b39,Romeo Okwara,Trent Williams,NA,NA,0,0,0,0,748.5164807549205,1104.7333444433175,748.0193849782883,1105.2304402199497,4,35
6010,1502043,29e4f641-6a8f-41d0-ac9a-73b6431f5b39,Alim Mcneill,Mike Mcglinchey,1.11209299999996,6.0331500892983,1,0,0,0.25,748.9895004767621,1100.391124242936,750.2261127838418,1099.1545119358564,3,36
6011,1502043,29e4f641-6a8f-41d0-ac9a-73b6431f5b39,Alex Anzalone,Daniel Brunskill,NA,NA,0,0,0,0,748.0086995937238,1104.1262110962991,747.5112725445556,1104.6236381454673,5,44
6817,1502043,2fbcd089-692f-4b37-a187-7a97f5dbabc2,Arik Armstead,Jonah Jackson,1.88437799999997,4.14295788054863,1,0,0,0.25,749.803091532588,1100.174596505682,751.036155251287,1098.941532786983,22,15
6818,1502043,2fbcd089-692f-4b37-a187-7a97f5dbabc2,Dee Ford,Frank Ragnow,2.28900299999998,4.31653796461933,1,0,0,0.25,747.2325929480934,1099.541676563183,748.4723127055806,1098.3019568056957,10,14
6819,1502043,2fbcd089-692f-4b37-a187-7a97f5dbabc2,Fred Warner,Halapoulivaati Vaitai,NA,NA,0,0,0,0,732.8562622792639,1100.1406502883838,732.3948171613738,1100.6020954062737,44,15
6820,1502043,2fbcd089-692f-4b37-a187-7a97f5dbabc2,Dee Ford,Penei Sewell,2.28900299999998,4.31653796461933,1,0,0,0.25,748.4723127055806,1096.2896451367294,749.6964801595918,1095.0654776827182,11,14
6821,1502043,2fbcd089-692f-4b37-a187-7a97f5dbabc2,Arik Armstead,Jonah Jackson,1.88437799999997,4.14295788054863,1,0,0,0.25,751.036155251287,1098.941532786983,752.2606316966347,1097.7170563416353,23,16
6822,1502043,2fbcd089-692f-4b37-a187-7a97f5dbabc2,Nick Bosa,Matt Nelson,NA,NA,0,0,0,0,753.2330406504659,1099.1892580690555,752.7006374149038,1099.7216613046176,22,13
6918,1502043,3032fc6a-1175-495e-b1c0-55100430729e,Alim Mcneill,Alex Mack,NA,NA,0,0,0,0,750.2261127838418,1104.4655195076423,749.722385054093,1104.969247237391,4,34
6919,1502043,3032fc6a-1175-495e-b1c0-55100430729e,Nick Williams,Laken Tomlinson,NA,NA,0,0,0,0,753.1967950607599,1114.4184653014797,752.716125458054,1114.8991349041858,5,41
6920,1502043,3032fc6a-1175-495e-b1c0-55100430729e,Jamie Collins Sr.,Daniel Brunskill,NA,NA,0,0,0,0,748.035133144325,1104.6236381454673,747.5392747349842,1105.1194965548082,5,45
6921,1502043,3032fc6a-1175-495e-b1c0-55100430729e,Charles Harris,Trent Williams,NA,NA,0,0,0,0,750,1105.2304402199497,749.4996061181266,1105.7308341018231,1,36
6923,1502043,3032fc6a-1175-495e-b1c0-55100430729e,Alex Anzalone,Alex Mack,NA,NA,0,0,0,0,747.5112725445556,1104.969247237391,747.0182978977996,1105.462221884147,6,35
7335,1502043,330583da-6234-4fe5-9f2c-1d7398e2021e,Arden Key,Jonah Jackson,3.23390099999983,6.22007234684613,1,0,0,0.25,746.4376098981601,1097.7170563416353,747.6738025000125,1096.4808637397828,15,17
7336,1502043,330583da-6234-4fe5-9f2c-1d7398e2021e,Azeez Al-Shaair,Frank Ragnow,NA,NA,0,0,0,0,742.7380788249036,1098.3019568056957,742.2388020451817,1098.8012335854175,26,15
7337,1502043,330583da-6234-4fe5-9f2c-1d7398e2021e,D.J. Jones,Penei Sewell,NA,NA,0,0,0,0,763.3519309095653,1095.0654776827182,762.7667007489243,1095.6507078433592,15,15
7338,1502043,330583da-6234-4fe5-9f2c-1d7398e2021e,D.J. Jones,Matt Nelson,NA,NA,0,0,0,0,762.7667007489243,1099.7216613046176,762.2014436124587,1100.2869184410833,16,14
7748,1502043,362fdfaf-abe1-4010-919d-f4461ace451f,Nick Bosa,Penei Sewell,NA,NA,0,0,0,0,752.7006374149038,1095.6507078433592,752.1574616625817,1096.1938835956814,23,16
7749,1502043,362fdfaf-abe1-4010-919d-f4461ace451f,Dee Ford,Jonah Jackson,NA,NA,0,0,0,0,749.6964801595918,1096.4808637397828,749.1670100286914,1097.010333870683,12,18
7750,1502043,362fdfaf-abe1-4010-919d-f4461ace451f,Kevin Givens,Halapoulivaati Vaitai,NA,NA,0,0,0,0,753.1456607979263,1100.6020954062737,752.6185599480472,1101.129196256153,5,16
7751,1502043,362fdfaf-abe1-4010-919d-f4461ace451f,Kevin Givens,Frank Ragnow,NA,NA,0,0,0,0,752.6185599480472,1098.8012335854175,752.0869602273059,1099.3328333061588,6,16
7752,1502043,362fdfaf-abe1-4010-919d-f4461ace451f,Kevin Givens,Jonah Jackson,NA,NA,0,0,0,0,752.0869602273059,1097.010333870683,751.5508780915941,1097.5464160063948,7,19
7753,1502043,362fdfaf-abe1-4010-919d-f4461ace451f,Fred Warner,Matt Nelson,NA,NA,0,0,0,0,732.3948171613738,1100.2869184410833,731.9352591684486,1100.7464764340084,45,15
8215,1502043,39721088-fea7-4e60-9db4-375c4eed685e,Nick Williams,Daniel Brunskill,NA,NA,0,0,0,0,752.716125458054,1105.1194965548082,752.2061670921821,1105.62945492068,6,46
8216,1502043,39721088-fea7-4e60-9db4-375c4eed685e,Jamie Collins Sr.,Mike Mcglinchey,NA,NA,0,0,0,0,747.5392747349842,1099.1545119358564,747.0266200914364,1099.6671665794042,6,37
8217,1502043,39721088-fea7-4e60-9db4-375c4eed685e,Romeo Okwara,Alex Mack,NA,NA,0,0,0,0,748.0193849782883,1105.462221884147,747.526360257009,1105.9552466054265,5,36
8218,1502043,39721088-fea7-4e60-9db4-375c4eed685e,Kevin Strong,Trent Williams,1.09998299999995,5.69723617203991,1,0,0,0.25,750.237287474793,1105.7308341018231,751.4877752587303,1104.4803463178857,4,37
9053,1502043,3f4452ce-bf8f-427a-90d1-238749d9e4c0,Azeez Al-Shaair,Penei Sewell,NA,NA,0,0,0,0,742.2388020451817,1096.1938835956814,741.7341140663907,1096.6985715744725,27,17
9055,1502043,3f4452ce-bf8f-427a-90d1-238749d9e4c0,Kentavius Street,Matt Nelson,1.10524099999998,5.15652014443849,1,0,0,0.25,748.0419060407165,1100.7464764340084,749.2829746497358,1099.505407824989,22,16
9056,1502043,3f4452ce-bf8f-427a-90d1-238749d9e4c0,Kentavius Street,Halapoulivaati Vaitai,0.969984999999951,4.95903216363839,1,0,0,0.25,749.2829746497358,1101.129196256153,750.521111582035,1099.8910593238536,23,17
9057,1502043,3f4452ce-bf8f-427a-90d1-238749d9e4c0,D.J. Jones,Jonah Jackson,NA,NA,0,0,0,0,762.2014436124587,1097.5464160063948,761.6301185104998,1098.1177411083536,17,20
9058,1502043,3f4452ce-bf8f-427a-90d1-238749d9e4c0,Samson Ebukam,Frank Ragnow,NA,NA,0,0,0,0,750.3361881687989,1099.3328333061588,749.8144805549688,1099.854540919989,14,17
9069,1502043,3f5b26ca-a59e-461a-9c32-eda950ad7c22,Azeez Al-Shaair,Jonah Jackson,NA,NA,0,0,0,0,741.7341140663907,1098.1177411083536,741.2375738750776,1098.6142812996668,28,21
9070,1502043,3f5b26ca-a59e-461a-9c32-eda950ad7c22,Arik Armstead,Frank Ragnow,NA,NA,0,0,0,0,752.2606316966347,1099.854540919989,751.7340143050452,1100.3811583115785,24,18
9071,1502043,3f5b26ca-a59e-461a-9c32-eda950ad7c22,Dee Ford,Penei Sewell,NA,NA,0,0,0,0,749.1670100286914,1096.6985715744725,748.6401734289294,1097.2254081742344,13,18
9072,1502043,3f5b26ca-a59e-461a-9c32-eda950ad7c22,Arik Armstead,Penei Sewell,NA,NA,0,0,0,0,751.7340143050452,1097.2254081742344,751.1999582840397,1097.7594641952398,25,19
9073,1502043,3f5b26ca-a59e-461a-9c32-eda950ad7c22,Kevin Givens,Matt Nelson,NA,NA,0,0,0,0,751.5508780915941,1099.505407824989,751.0255269623549,1100.0307589542283,8,17
9074,1502043,3f5b26ca-a59e-461a-9c32-eda950ad7c22,Arik Armstead,Halapoulivaati Vaitai,NA,NA,0,0,0,0,751.1999582840397,1099.8910593238536,750.6771848201281,1100.4138327877652,26,18
9958,1502043,4560f8dd-a6d8-4f51-b49c-db0d5441c52a,Fred Warner,Matt Nelson,NA,NA,0,0,0,0,731.9352591684486,1100.0307589542283,731.4763311822865,1100.4896869403906,46,18
9959,1502043,4560f8dd-a6d8-4f51-b49c-db0d5441c52a,Azeez Al-Shaair,Matt Nelson,NA,NA,0,0,0,0,741.2375738750776,1100.4896869403906,740.7505008939823,1100.9767599214858,29,19
9960,1502043,4560f8dd-a6d8-4f51-b49c-db0d5441c52a,Nick Bosa,Halapoulivaati Vaitai,NA,NA,0,0,0,0,752.1574616625817,1100.4138327877652,751.6331682505592,1100.9381261997876,24,19
9961,1502043,4560f8dd-a6d8-4f51-b49c-db0d5441c52a,Fred Warner,Frank Ragnow,NA,NA,0,0,0,0,731.4763311822865,1100.3811583115785,731.0199020600753,1100.8375874337896,47,19
9962,1502043,4560f8dd-a6d8-4f51-b49c-db0d5441c52a,Arik Armstead,Penei Sewell,NA,NA,0,0,0,0,750.6771848201281,1097.7594641952398,750.1487661095734,1098.2878829057945,27,20
9963,1502043,4560f8dd-a6d8-4f51-b49c-db0d5441c52a,Azeez Al-Shaair,Jonah Jackson,NA,NA,0,0,0,0,740.7505008939823,1098.6142812996668,740.2588668674567,1099.1059153261924,30,22
10238,1502043,47773a5e-a151-4783-98c2-cf826def3ccc,Arik Armstead,Matt Nelson,NA,NA,0,0,0,0,750.1487661095734,1100.9767599214858,749.6334051332512,1101.492120897808,28,20
10239,1502043,47773a5e-a151-4783-98c2-cf826def3ccc,D.J. Jones,Jonah Jackson,NA,NA,0,0,0,0,761.6301185104998,1099.1059153261924,761.0668117617013,1099.6692220749908,18,23
10240,1502043,47773a5e-a151-4783-98c2-cf826def3ccc,Azeez Al-Shaair,Frank Ragnow,NA,NA,0,0,0,0,740.2588668674567,1100.8375874337896,739.7761155412502,1101.3203387599963,31,20
10242,1502043,47773a5e-a151-4783-98c2-cf826def3ccc,Kentavius Street,Halapoulivaati Vaitai,NA,NA,0,0,0,0,750.521111582035,1100.9381261997876,750.0043325493814,1101.4549052324412,24,20
10243,1502043,47773a5e-a151-4783-98c2-cf826def3ccc,Kentavius Street,Penei Sewell,NA,NA,0,0,0,0,750.0043325493814,1098.2878829057945,749.4801342831274,1098.8120811720485,25,21
10566,1502043,499b2b37-e7d5-4aba-856b-5009afcc3475,Dee Ford,Jonah Jackson,NA,NA,0,0,0,0,748.6401734289294,1099.6692220749908,748.125504873394,1100.1838906305263,14,24
10567,1502043,499b2b37-e7d5-4aba-856b-5009afcc3475,Dee Ford,Halapoulivaati Vaitai,NA,NA,0,0,0,0,748.125504873394,1101.4549052324412,747.6186978387882,1101.961712267047,15,21
10568,1502043,499b2b37-e7d5-4aba-856b-5009afcc3475,Dre Greenlaw,Penei Sewell,NA,NA,0,0,0,0,748.9439490925643,1098.8120811720485,748.4252705768271,1099.3307596877858,3,22
10569,1502043,499b2b37-e7d5-4aba-856b-5009afcc3475,Dre Greenlaw,Matt Nelson,NA,NA,0,0,0,0,748.4252705768271,1101.492120897808,747.9175718973023,1101.9998195773328,4,21
11096,1502043,4df6b0d1-5ef7-470d-ac02-79525a138f00,D.J. Jones,Frank Ragnow,NA,NA,0,0,0,0,761.0668117617013,1101.3203387599963,760.5138034792835,1101.873347042414,19,21
11097,1502043,4df6b0d1-5ef7-470d-ac02-79525a138f00,Azeez Al-Shaair,Penei Sewell,NA,NA,0,0,0,0,739.7761155412502,1099.3307596877858,739.290031247643,1099.816843981393,32,23
11098,1502043,4df6b0d1-5ef7-470d-ac02-79525a138f00,Dre Greenlaw,Jonah Jackson,NA,NA,0,0,0,0,747.9175718973023,1100.1838906305263,747.4071456032309,1100.6943169245978,5,25
11100,1502043,4df6b0d1-5ef7-470d-ac02-79525a138f00,Arden Key,Matt Nelson,NA,NA,0,0,0,0,747.6738025000125,1101.9998195773328,747.1703669436412,1102.5032551337042,16,22
11428,1502043,50e8a1c7-0a3a-4052-bec8-3a5e6b0b35a0,Azeez Al-Shaair,Jonah Jackson,NA,NA,0,0,0,0,739.290031247643,1100.6943169245978,738.8099513939004,1101.1743967783405,33,26
11429,1502043,50e8a1c7-0a3a-4052-bec8-3a5e6b0b35a0,Zach Kerr,Frank Ragnow,NA,NA,0,0,0,0,753.169239400021,1101.873347042414,752.646511348683,1102.396075093752,5,22
11431,1502043,50e8a1c7-0a3a-4052-bec8-3a5e6b0b35a0,Azeez Al-Shaair,Halapoulivaati Vaitai,NA,NA,0,0,0,0,738.8099513939004,1101.961712267047,738.3354811302826,1102.4361825306648,34,22
11432,1502043,50e8a1c7-0a3a-4052-bec8-3a5e6b0b35a0,Dre Greenlaw,Matt Nelson,NA,NA,0,0,0,0,747.4071456032309,1102.5032551337042,746.906301027447,1103.0040997094882,6,23
11852,1502043,53def668-622f-4ef0-aafd-6fc8d1cce97a,Arden Key,Matt Nelson,NA,NA,0,0,0,0,747.1703669436412,1103.0040997094882,746.6719925606519,1103.5024740924775,17,24
11853,1502043,53def668-622f-4ef0-aafd-6fc8d1cce97a,Kentavius Street,Halapoulivaati Vaitai,NA,NA,0,0,0,0,749.4801342831274,1102.4361825306648,748.9720588754845,1102.9442579383076,26,23
11855,1502043,53def668-622f-4ef0-aafd-6fc8d1cce97a,Samson Ebukam,Penei Sewell,NA,NA,0,0,0,0,749.8144805549688,1099.816843981393,749.2962671576364,1100.3350573787254,15,24
11856,1502043,53def668-622f-4ef0-aafd-6fc8d1cce97a,Zach Kerr,Jonah Jackson,NA,NA,0,0,0,0,752.646511348683,1101.1743967783405,752.1231677088188,1101.6977404182046,6,27
11857,1502043,53def668-622f-4ef0-aafd-6fc8d1cce97a,Zach Kerr,Frank Ragnow,NA,NA,0,0,0,0,752.1231677088188,1102.396075093752,751.6058905940135,1102.9133522085572,7,23
11884,1502043,540dfd5f-0574-46e7-bb07-e6df70d45e27,Kevin Givens,Jonah Jackson,NA,NA,0,0,0,0,751.0255269623549,1101.6977404182046,750.509628898323,1102.2136384822365,9,28
11885,1502043,540dfd5f-0574-46e7-bb07-e6df70d45e27,Azeez Al-Shaair,Frank Ragnow,NA,NA,0,0,0,0,738.3354811302826,1102.9133522085572,737.8655437342478,1103.383289604592,35,24
11886,1502043,540dfd5f-0574-46e7-bb07-e6df70d45e27,Arden Key,Penei Sewell,2.22015999999996,3.01705154082591,1,0,0,0.25,746.6719925606519,1100.3350573787254,747.916316599015,1099.0907333403622,18,25
11887,1502043,540dfd5f-0574-46e7-bb07-e6df70d45e27,Kevin Givens,Jonah Jackson,NA,NA,0,0,0,0,750.509628898323,1102.2136384822365,749.9972786080632,1102.7259887724963,10,29
11888,1502043,540dfd5f-0574-46e7-bb07-e6df70d45e27,Demetrius Flannigan-Fowles,Matt Nelson,NA,NA,0,0,0,0,750,1103.5024740924775,749.4937799505017,1104.0086941419759,1,25
12383,1502043,581b201f-d99e-4e85-9298-0d1c938e1dbd,Kentavius Street,Jonah Jackson,3.4364599999999,4.63038875257791,1,0,0,0.25,748.9720588754845,1102.7259887724963,750.2166905294745,1101.4813571185064,27,30
12384,1502043,581b201f-d99e-4e85-9298-0d1c938e1dbd,Arden Key,Halapoulivaati Vaitai,NA,NA,0,0,0,0,747.916316599015,1102.9442579383076,747.4152431683436,1103.445331368979,19,24
12385,1502043,581b201f-d99e-4e85-9298-0d1c938e1dbd,Arden Key,Penei Sewell,NA,NA,0,0,0,0,747.4152431683436,1099.0907333403622,746.902795118337,1099.603181390369,20,26
12386,1502043,581b201f-d99e-4e85-9298-0d1c938e1dbd,Nick Bosa,Matt Nelson,2.42180400000007,2.65872149726142,1,0,0,0.25,751.6331682505592,1104.0086941419759,752.8731148467767,1102.7687475457583,25,26
13500,1502043,602597f1-b5b6-446a-83f5-7775da28aa48,Arik Armstead,Matt Nelson,NA,NA,0,0,0,0,749.6334051332512,1102.7687475457583,749.1259391987023,1103.2762134803072,29,27
13501,1502043,602597f1-b5b6-446a-83f5-7775da28aa48,Fred Warner,Halapoulivaati Vaitai,NA,NA,0,0,0,0,731.0199020600753,1103.445331368979,730.5741964416557,1103.8910369873986,48,25
13502,1502043,602597f1-b5b6-446a-83f5-7775da28aa48,Azeez Al-Shaair,Frank Ragnow,NA,NA,0,0,0,0,737.8655437342478,1103.383289604592,737.3985717101023,1103.8502616287374,36,25
13504,1502043,602597f1-b5b6-446a-83f5-7775da28aa48,D.J. Jones,Jonah Jackson,NA,NA,0,0,0,0,760.5138034792835,1101.4813571185064,759.9634145126365,1102.0317460851534,20,31
13506,1502043,602597f1-b5b6-446a-83f5-7775da28aa48,Nick Bosa,Penei Sewell,NA,NA,0,0,0,0,752.8731148467767,1099.603181390369,752.3434527974814,1100.1328434396642,26,27
13937,1502043,64512f98-d8d9-4c69-a81b-ca44190afc5f,Michael Brockers,Alex Mack,NA,NA,0,0,0,0,748.5004901705414,1105.9552466054265,748.0075048784528,1106.4482318975151,4,37
13938,1502043,64512f98-d8d9-4c69-a81b-ca44190afc5f,Trey Flowers,Trent Williams,NA,NA,0,0,0,0,748.5134323348655,1104.4803463178857,748.0155027557838,1104.9782758969675,4,38
13939,1502043,64512f98-d8d9-4c69-a81b-ca44190afc5f,Michael Brockers,Laken Tomlinson,NA,NA,0,0,0,0,748.0075048784528,1114.8991349041858,747.54483630472,1115.3618034779186,5,42
13940,1502043,64512f98-d8d9-4c69-a81b-ca44190afc5f,Michael Brockers,Mike Mcglinchey,NA,NA,0,0,0,0,747.54483630472,1099.6671665794042,747.033917974927,1100.1780849091972,6,38
13978,1502043,6475d011-4276-499b-a384-865824d7141d,Kentavius Street,Penei Sewell,NA,NA,0,0,0,0,750.2166905294745,1100.1328434396642,749.6981784524484,1100.6513555166903,28,28
13979,1502043,6475d011-4276-499b-a384-865824d7141d,Kentavius Street,Jonah Jackson,NA,NA,0,0,0,0,749.6981784524484,1102.0317460851534,749.1879818109534,1102.5419427266484,29,32
13980,1502043,6475d011-4276-499b-a384-865824d7141d,Demetrius Flannigan-Fowles,Halapoulivaati Vaitai,NA,NA,0,0,0,0,749.4937799505017,1103.8910369873986,748.9905845994754,1104.394232338425,2,26
13981,1502043,6475d011-4276-499b-a384-865824d7141d,D.J. Jones,Jonah Jackson,NA,NA,0,0,0,0,759.9634145126365,1102.5419427266484,759.4188935615302,1103.0864636777546,21,33
13982,1502043,6475d011-4276-499b-a384-865824d7141d,Demetrius Flannigan-Fowles,Frank Ragnow,NA,NA,0,0,0,0,748.9905845994754,1103.8502616287374,748.4889458571163,1104.3519003710965,3,26
13983,1502043,6475d011-4276-499b-a384-865824d7141d,Azeez Al-Shaair,Matt Nelson,NA,NA,0,0,0,0,737.3985717101023,1103.2762134803072,736.9327305761527,1103.7420546142569,37,28
14211,1502043,65f98f50-3799-4123-a0c8-22135df4c596,Azeez Al-Shaair,Matt Nelson,NA,NA,0,0,0,0,736.9327305761527,1103.7420546142569,736.4698052344453,1104.2049799559643,38,29
14212,1502043,65f98f50-3799-4123-a0c8-22135df4c596,D.J. Jones,Frank Ragnow,NA,NA,0,0,0,0,759.4188935615302,1104.3519003710965,758.8828458457813,1104.8879480868454,22,27
14213,1502043,65f98f50-3799-4123-a0c8-22135df4c596,Azeez Al-Shaair,Jonah Jackson,NA,NA,0,0,0,0,736.4698052344453,1103.0864636777546,736.0062783207779,1103.549990591422,39,34
14515,1502043,681b91f7-da21-409e-b964-689027dcfb4b,Zach Kerr,Halapoulivaati Vaitai,NA,NA,0,0,0,0,751.6058905940135,1104.394232338425,751.0972444924851,1104.9028784399534,8,27
14517,1502043,681b91f7-da21-409e-b964-689027dcfb4b,Zach Kerr,Penei Sewell,NA,NA,0,0,0,0,751.0972444924851,1100.6513555166903,750.5774763774131,1101.1711236317622,9,29
14518,1502043,681b91f7-da21-409e-b964-689027dcfb4b,Fred Warner,Jonah Jackson,NA,NA,0,0,0,0,730.5741964416557,1103.549990591422,730.1301458270273,1103.9940412060505,49,35
14519,1502043,681b91f7-da21-409e-b964-689027dcfb4b,Kentavius Street,Matt Nelson,NA,NA,0,0,0,0,749.1879818109534,1104.2049799559643,748.6868716326992,1104.7060901342184,30,30
14706,1502043,696fb311-d6be-4253-af23-34cec6ba210c,Samson Ebukam,Penei Sewell,NA,NA,0,0,0,0,749.2962671576364,1101.1711236317622,748.7845021422007,1101.6828886471978,16,30
14707,1502043,696fb311-d6be-4253-af23-34cec6ba210c,Demetrius Flannigan-Fowles,Frank Ragnow,NA,NA,0,0,0,0,748.4889458571163,1104.8879480868454,747.9924568605715,1105.3844370833904,4,28
14708,1502043,696fb311-d6be-4253-af23-34cec6ba210c,D.J. Jones,Jonah Jackson,NA,NA,0,0,0,0,758.8828458457813,1103.9940412060505,758.3474344445623,1104.5294526072694,23,36
14709,1502043,696fb311-d6be-4253-af23-34cec6ba210c,Demetrius Flannigan-Fowles,Matt Nelson,NA,NA,0,0,0,0,747.9924568605715,1104.7060901342184,747.4970144209791,1105.2015325738107,5,31
15148,1502043,6c81f72b-7b63-44fd-b725-8e26420d0a5d,Michael Brockers,Alex Mack,2.40000000000003,10.6721366183159,1,0,0,0.25,747.033917974927,1106.4482318975151,748.2973753059043,1105.184774566538,7,38
15150,1502043,6c81f72b-7b63-44fd-b725-8e26420d0a5d,Romeo Okwara,Mike Mcglinchey,NA,NA,0,0,0,0,747.526360257009,1100.1780849091972,747.0172488201499,1100.6871963460562,6,39
15151,1502043,6c81f72b-7b63-44fd-b725-8e26420d0a5d,Nick Williams,Trent Williams,2.40000000000003,7.42854629116626,1,0,0,0.25,752.2061670921821,1104.9782758969675,753.4474657197084,1103.7369772694412,7,39
15600,1502043,6f56aa02-2ead-4e87-b673-330937141bad,Azeez Al-Shaair,Jonah Jackson,NA,NA,0,0,0,0,736.0062783207779,1104.5294526072694,735.5486723953335,1104.987058532714,40,37
15601,1502043,6f56aa02-2ead-4e87-b673-330937141bad,Azeez Al-Shaair,Frank Ragnow,NA,NA,0,0,0,0,735.5486723953335,1105.3844370833904,735.0951019629184,1105.8380075158054,41,29
15603,1502043,6f56aa02-2ead-4e87-b673-330937141bad,Zach Kerr,Matt Nelson,NA,NA,0,0,0,0,750.5774763774131,1105.2015325738107,750.0750450388933,1105.7039639123304,10,32
15604,1502043,6f56aa02-2ead-4e87-b673-330937141bad,Zach Kerr,Matt Nelson,NA,NA,0,0,0,0,750.0750450388933,1105.7039639123304,749.5759858943526,1106.2030230568712,11,33
15605,1502043,6f56aa02-2ead-4e87-b673-330937141bad,Fred Warner,Halapoulivaati Vaitai,NA,NA,0,0,0,0,730.1301458270273,1104.9028784399534,729.6914589798208,1105.3415652871597,50,28
