"play_uuid","game_id","sack_player","sack"
"7b090321-bd58-4779-b785-036a516416d1",1502056,"Kyle Van Noy",1
"cadf1e72-619e-431f-a29b-b44031b2c4b2",1502056,"Elandon Roberts",1
"f0026b8b-266e-457f-b412-560e4989ef77",1502056,"Josh Uche",1
"9100c40b-792c-44e4-8abe-7a026c3dcc8f",1502057,"Maxx Crosby",1
"ed1f6f4e-0033-46dc-84c6-d854389fd277",1502057,"Justin Houston",1
"d282dc58-1f0b-49f7-8d34-a97650f96656",1502057,"Odafe Oweh",1
"1be582ed-86e6-4c60-b266-1b9c27cb1168",1502057,"Maxx Crosby",1
"cc5c9cef-144f-4943-a3f5-b97eb14d9c63",1502057,"Carl Nassib",1
"cc03d2c5-299d-4305-96a2-6be3b387431c",1502059,"Azeez Ojulari",1
"ec91dfbc-cff0-4af6-a2ef-8d0d486c1fd4",1502059,"Jonathan Allen",1
"d2bf7052-0688-4e66-b8e0-bc624f51425c",1502059,"Montez Sweat",1
"37e10ec0-4610-4182-95d2-d443e19ab678",1502059,"Chase Young",1
"37e10ec0-4610-4182-95d2-d443e19ab678",1502059,"Jonathan Allen",1
"ec5e9160-3556-4146-92b4-94ef6c08b8a8",1502059,"Kendall Fuller",1
"69df586b-bd63-4d5d-8b27-010dbbd031ce",1502060,"Marcus Maye",1
"0244fdea-323d-4802-b597-10933270fdc4",1502060,"John Franklin-Myers",1
"cad3dd36-aba7-4d9f-ae88-28fe6c07da7d",1502060,"Sheldon Rankins",1
"86659fe4-7d48-48da-bf3d-549162ddda96",1502060,"Carl Davis Jr.",1
"2ac1f630-94ee-41d9-bb18-7dda7e2b4276",1502060,"Matthew Judon",1
"b79cd207-25ee-4ad2-ba83-4901d0962b95",1502060,"Josh Uche",1
"2fdcbef3-5de0-48c6-8c95-5cddb5491704",1502060,"Josh Uche",1
"46e49ed7-33d0-4750-bbd6-ccc416a56775",1502061,"Josh Allen",1
"ceb68d0d-4caa-4fdf-ab7e-4339c8e9500f",1502061,"Von Miller",1
"a7e28ace-4f54-410c-9abf-f4150f80832c",1502061,"Adam Gotsis",1
"204f21e3-c283-4ecb-9074-dbd17b1052dd",1502062,"Taron Johnson",1
"eec601ee-ff46-4cc1-b4a5-328b9f3a5c43",1502062,"Micah Hyde",1
"247e0fa4-59f2-4a92-a61d-d8e50a20a98a",1502062,"Greg Rousseau",1
"2c31dfc8-4474-4490-ac8f-e97ab082f6fb",1502062,"Matt Milano",1
"6e74a5f0-27ba-48f7-a5c8-fb37014ac2bd",1502062,"Emmanuel Ogbah",1
"d1177556-2e8c-459e-a3e8-32b56b018ec0",1502062,"Justin Zimmer",1
"f0139536-e20b-408d-a5ce-359389beafd3",1502062,"Greg Rousseau",1
"2ae398c9-2278-4b97-936c-4da32e1f55ca",1502063,"Nick Bosa",1
"cf3f6b9d-08dd-4d47-be95-3b3ea6bb3988",1502063,"Nick Bosa",1
"28db7b67-a07a-459e-b627-47788bd7750a",1502064,"Jonah Williams",1
"b3209a28-f810-4acb-903c-0dfa7077a09b",1502064,"Sebastian Joseph-Day",1
"10041801-ca09-4b7f-88c3-9a99592b7fe4",1502064,"Al-Quadin Muhammad",1
"efd76bce-208a-4cbe-819a-dc02af71dd31",1502065,"Solomon Thomas",1
"7fb26cc1-076f-4e8f-bc66-9edbf10f7a76",1502065,"Solomon Thomas",1
"bab77ecc-df9d-43f0-97ac-9b50b5ffe8cc",1502065,"Melvin Ingram",1
"5a0cbd0a-1ca4-43a6-af0c-6eeb68f9406c",1502066,"Khalil Mack",1
"77b31289-de1e-46bf-aa03-9e8551ba618c",1502066,"D.J. Reader",1
"3c82a7c6-e089-4cb7-8825-1d8c197fca8e",1502066,"Trey Hendrickson",1
"7083e84d-9e3e-44da-8ada-236fa4dd916c",1502066,"Bilal Nichols",1
"4ac332e2-e2b9-49e7-9ddb-d22f145c6103",1502066,"Khalil Mack",1
"c3743f43-ea9c-45d0-a8db-4e3a9b926dd3",1502066,"Akiem Hicks",1
"9896925e-594c-4dc1-8a2c-aac27bab410b",1502066,"Roquan Smith",1
"a87125dc-3959-4ddc-a98b-f968cb603869",1502066,"Trey Hendrickson",1
"d88dcec0-72df-48b1-a8f5-9a685e7f4aa5",1502067,"Jacob Martin",1
"a8d0dee2-72c3-4f6c-84ba-3ff99d788cea",1502067,"Grant Delpit",1
"6c0e721e-bff1-475f-85e2-ccc7ffb6acfc",1502067,"Grant Delpit",1
"1a8b6d65-da13-49c0-8c69-a68838b2334c",1502068,"Morgan Fox",1
"b1cc27ad-d9ef-4662-9253-2143e9e21a22",1502068,"Bradley Roby",1
"dafc263d-1a38-4102-9f9a-bfa2bce3019b",1502068,"Daquan Jones",1
"ab276534-f9e8-424e-865a-d28987613c63",1502068,"Payton Turner",1
"558d278a-5904-49f3-8833-4cb82b0ca5cf",1502068,"Brian Burns",1
"541b9180-32fc-49d1-bbf6-8f40291398cd",1502069,"Danielle Hunter",1
"9f81206e-9d8b-43f0-9716-33988e04e79a",1502069,"Markus Golden",1
"d5f15452-3f36-41f3-9c49-ed06b1dcf7de",1502069,"Danielle Hunter",1
"203008a9-d032-4ea9-b083-e2e40acf4f54",1502069,"Danielle Hunter",1
"d361f9bd-d972-4fcd-8ab6-4ff063c2e402",1502071,"Jerry Tillery",1
"00d7373c-eb80-48b9-9acb-c5c918904250",1502071,"Kyler Fackrell",1
"d6546f56-bf27-407e-b657-105b220aa1a6",1502071,"Micah Parsons",1
"0fd62339-175a-4c90-ba68-9d9d86a7ef01",1502072,"Daniel Sorensen",1
"eb207919-f79d-4b16-91c7-e7eee95a3495",1502072,"Charvarius Ward",1
"b35622c3-d56a-45bb-8639-101f8e6ee63d",1502072,"Nick Bolton",1
"11bf5763-4e7a-45da-b17d-b159b7ebd191",1502073,"Nick Williams",1
"abbfc79f-8f4c-4f68-96eb-95af1291a49a",1502073,"Michael Brockers",1
"5661f190-38f7-49b4-9906-7913381b5d06",1502073,"Rashan Gary",1
"fe34e551-b8f4-4f3a-8502-51d9ae42eb0f",1502073,"Charles Harris",1
"bc10d9cf-95da-4aef-b909-a63c2c8c279b",1502074,"Haason Reddick",1
"972a2dfc-f069-488b-8dd5-60d78def2b24",1502074,"Jonathan Greenard",1
"972a2dfc-f069-488b-8dd5-60d78def2b24",1502074,"Joe Thomas",1
"f4763534-509b-4742-94d9-d7e8e38f66bd",1502074,"Brian Burns",1
"04867444-a13f-464a-ba6a-a6e3201feb69",1502074,"Whitney Mercilus",1
"b54c24e1-99ed-4863-b4d3-6e83e4ecaa46",1502074,"Ross Blacklock",1
"9b7ee5b0-c69d-4dc6-bacd-02d2595adb4b",1502074,"Frankie Luvu",1
"8cbc276b-1b5e-4c54-9ee9-098156050abc",1502074,"Haason Reddick",1
"38045fa0-1a66-4f97-86ca-44f0ad864313",1502075,"Bobby Okereke",1
"b9b0b7b0-9862-4f1e-a624-14472aea472d",1502075,"Ola Adeniyi",1
"dd76339a-6572-4b3c-8883-ca312d4850a8",1502075,"Harold Landry III",1
"9a561d8a-5b0b-4096-a6c0-d6cbbd591b76",1502076,"Kyzir White",1
"5a018f67-5c7f-4acc-bd93-746fc2a1c824",1502076,"Joey Bosa",1
"15a1000d-fd1a-4403-8bad-7ab1bf9a8079",1502076,"Mike Danna",1
"3de65460-e0a7-4db2-983a-ba1e077f464b",1502077,"Cam Sample",1
"130483f6-ccbc-4de2-a32d-0f785111162b",1502077,"B.J. Hill",1
"66ff748a-4c63-4a3c-bb7d-b52b572c2961",1502077,"Trey Hendrickson",1
"7fbbbb8c-126a-4d5d-a806-631500da2408",1502077,"Sam Hubbard",1
"acdd7ad2-a690-4d2f-b013-39b6fc58a04b",1502078,"Robert Quinn",1
"17294047-6290-49a3-a2f3-ac6e303d5a65",1502078,"Khalil Mack",1
"c393231c-c501-4c5d-b589-e89e05dbbfcf",1502078,"Jadeveon Clowney",1
"a6e3f058-b406-4983-b3a0-2bc90bc95664",1502078,"Jeremiah Owusu-Koramoah",1
"bb0ebc52-9b4b-46d6-af11-8453fd5b6a3a",1502078,"Myles Garrett",1
"51b6987a-f3a2-4376-b0f4-b84ea46b95ae",1502078,"Mario Edwards Jr.",1
"806d2cc3-ec34-4dbf-97bd-d05cb505355b",1502078,"Myles Garrett",1
"7965f93f-85ae-4b07-95ac-36359a8392fc",1502078,"Malik Jackson",1
"728b5ce0-6f4e-4a79-bc5b-c8ec5fcab0dc",1502078,"Khalil Mack",1
"bfff9823-176e-4ce4-91ba-932c1228d011",1502078,"Myles Garrett",1
"4cc96ca9-271e-42c1-965c-56e692f547c5",1502078,"Robert Quinn",1
"4ef9c27a-feb2-407f-b387-7d15fa0267d4",1502078,"Ronnie Harrison Jr.",1
"9e96551c-773c-4e60-b8b6-b62c981233b1",1502078,"Myles Garrett",1
"088a654a-ada0-4f76-8be4-8aa3805877fe",1502078,"Jadeveon Clowney",1
"2a0f057d-2490-43df-8d71-19586c7a0295",1502079,"Chuck Clark",1
"c268f5ae-b331-4682-873c-56588415551d",1502079,"Tavon Young",1
"e4b66880-8654-4eb3-aa26-b2e5dc2c00c9",1502079,"Austin Bryant",1
"b2e70a0d-b141-44b5-8b59-84fe79fc8feb",1502079,"Alex Anzalone",1
"fd8c79c5-a3f5-418a-a2b5-448af0aab4e6",1502079,"Charles Harris",1
"1f6fc3c1-374d-4d0d-8f21-eb6519c327c0",1502079,"Romeo Okwara",1
"7a0983d4-5422-4130-b79f-0cc19455854f",1502080,"C.J. Gardner-Johnson",1
"2ca0222b-948e-4f9e-ab46-a32cc8dc8523",1502080,"Matthew Judon",1
"d7ec4190-e0b1-4b57-90eb-dfb27e7684e4",1502080,"Deatrich Wise Jr.",1
"e8eb5a15-a2fb-458f-80f5-24cff353db44",1502080,"Tanoh Kpassagnon",1
"afc84d19-029e-4c53-bdd4-80411a0c25d1",1502081,"Markus Golden",1
"265dc6cf-457e-454b-9b71-862cbb4e0889",1502081,"Jordan Hicks",1
"915413d0-4481-4ddb-9f49-5e531e408a8c",1502081,"Jordan Hicks",1
"2713e4a8-6f25-44d5-90a5-0ead4b180af5",1502082,"Star Lotulelei",1
"c250ab09-f47e-4775-8989-982112af249c",1502083,"Quinnen Williams",1
"831fe4ee-32d6-400b-81c0-f15e67bdaf3c",1502083,"Alexander Johnson",1
"ad7034d0-ce52-4230-b9e2-17798961de8b",1502083,"Shelby Harris",1
"fd14fea6-69af-4308-8282-cb26727a15c3",1502083,"Von Miller",1
"f852cc5f-0da7-468f-afd4-6a717d979572",1502083,"Malik Reed",1
"b0b0f2f6-8ff9-483f-a78f-305da1a8ae54",1502083,"Sheldon Rankins",1
"965f17f6-0ab4-431d-9cb6-4f5abccd876f",1502083,"Alexander Johnson",1
"58f82deb-5a17-4f9b-bb02-e53a9470d53b",1502084,"Christian Wilkins",1
"9724731e-29dc-47a8-8a3f-af50f6064871",1502084,"Brandon Jones",1
"ccb45970-f967-48aa-8bb4-b232c426de59",1502084,"Carl Nassib",1
"e4943c53-7ced-4afe-b335-910153450781",1502084,"Yannick Ngakoue",1
"710b86b6-794d-471c-a053-379f28bb0f16",1502084,"Brandon Jones",1
"3c9f0032-c591-4301-bf9a-327b06bfa30a",1502085,"Kentavius Street",1
"b3c8fc2c-9f4a-45ac-b514-32ba5452487e",1502085,"Arik Armstead",1
"089963e8-f1b8-4ffe-9c89-c64d152d57b8",1502085,"Preston Smith",1
"5d0b0e8e-f444-4922-aa95-da5aa0a87fa6",1502085,"Rashan Gary",1
"c358994a-3fc6-4074-a104-62da031ee681",1502085,"Adrian Amos",1
"f304e26a-940c-418c-94c2-b94855a8ebd7",1502085,"Kenny Clark",1
"f38b0c46-ddb8-4af0-89af-03d814507021",1502086,"Rasheem Green",1
"0aba07bb-37e4-4069-a158-10bf13bd7475",1502086,"Jordyn Brooks",1
"c4b35e49-8d4b-4ae5-b563-2ecf56a4cdae",1502086,"Everson Griffen",1
"69850249-9f1f-4511-8b7d-c904c087de15",1502086,"Eric Kendricks",1
"d715166f-fc38-4bc3-bc39-4c17684d0534",1502087,"Dawuane Smoot",1
"f2540e3a-60dc-4b2e-9ced-2442efe9d23b",1502088,"C.J. Mosley",1
"e442505e-fea4-4b29-9f1e-fb1df4902190",1502088,"Quincy Williams",1
"722a60b1-6553-45ff-becb-8c09ccace4da",1502088,"John Franklin-Myers",1
"95815d5e-7ce8-4912-9e0a-db8b296bb2eb",1502088,"Harold Landry III",1
"f0f14251-bf94-4dbb-82b3-884f6de29e3c",1502088,"Bryce Hall",1
"4e822671-ca27-4452-b27b-80afc0e7b761",1502088,"Quinnen Williams",1
"2ef503d0-4017-4cca-930a-3112407dc72d",1502088,"Quinnen Williams",1
"c0e3374b-714e-4f62-8068-c39719990cac",1502088,"Bryce Huff",1
"09234902-c067-4b8b-8547-9b8ba8dcc5e8",1502089,"Josh Sweat",1
"2cd3d614-2b92-4787-8e9d-dfa1f50123bd",1502089,"L'Jarius Sneed",1
"c6657723-495b-408d-b70e-30b2eb2dc675",1502089,"Javon Hargrave",1
"d03a1a37-6d95-40ce-9cca-be549e9848cf",1502089,"Mike Danna",1
"e4989d52-b78b-4514-91e3-ea230158abc5",1502089,"Mike Danna",1
"64fd81a9-e995-4b1c-8e21-5e240a5cb88c",1502090,"Randy Gregory",1
"e06aeede-5832-441c-b205-eda1a675a7be",1502090,"Randy Gregory",1
"46047a48-a848-40b6-8fe6-b1a3eefa8fe3",1502090,"Tarell Basham",1
"88f31078-662d-44b1-8a49-d009608e5d3e",1502090,"Chauncey Golston",1
"9de6eba7-505b-49c2-b6e4-ca1e7cbdf3d2",1502090,"Micah Parsons",1
"b78edb20-0e07-4201-99bc-cc317a902ad3",1502092,"Everson Griffen",1
"0ceab49c-6151-4622-b00f-460d09936bf7",1502092,"Danielle Hunter",1
"dbccb84f-b00b-4e51-bff6-81a7c43cb9f9",1502092,"Takkarist Mckinley",1
"85f7784c-ce6d-4cf0-af81-88c04020cf1b",1502092,"Denzel Ward",1
"d079305a-29a7-4075-a287-c3ba25e2314d",1502093,"Robert Quinn",1
"9767bed7-f6eb-444a-a46b-7583944fb681",1502093,"Khalil Mack",1
"3437fe0d-45d6-419b-b1a0-ae750c7f309b",1502093,"Trevis Gipson",1
"05bf7870-68ff-4a94-98d8-adbe8481fd6c",1502093,"Charles Harris",1
"90a79843-0b0b-405a-bd69-fda19c86da1f",1502093,"Roquan Smith",1
"b1f968fd-9d91-4f3a-a90e-5f55f4631c56",1502093,"Trevis Gipson",1
"9a7089cc-df90-48d5-bd84-36bd428f03c3",1502094,"Matt Milano",1
"b810771d-ff26-4eb1-8f47-9addc07c3946",1502094,"Boogie Basham",1
"5545b6a8-7771-458d-b01a-29dadb54fa5a",1502095,"Emmanuel Ogbah",1
"93b7a734-fc4b-490a-a107-2058064adc92",1502095,"Kemoko Turay",1
"efd2b235-d06d-49f8-9f78-649ed370f4b0",1502095,"Sam Eguavoen",1
"3b902632-96d9-4dbe-a537-e03a621b245a",1502095,"Kemoko Turay",1
"39fbf0ff-5cf4-4029-99ab-8e8864d35690",1502095,"Grover Stewart",1
"eaa1d259-3585-4fe3-9b67-cfda13b4d653",1502095,"Emmanuel Ogbah",1
"3c38d960-5936-44e4-b632-fd166c3d8afc",1502096,"Foyesade Oluokun",1
"7481702b-4c78-47e0-a660-fbcd638ecbe1",1502096,"Montez Sweat",1
"649263b3-d2eb-4336-b9fc-b79f398b58d3",1502096,"Chase Young",1
"c0848c91-863e-40ef-9400-b5ed3b158220",1502097,"Dee Ford",1
"71073767-38c2-44fb-9ce4-78cffb9b4cb9",1502097,"Nick Bosa",1
"4479ef8d-b676-4986-9262-20289cc369b4",1502097,"Jordyn Brooks",1
"7658500a-15e7-4ded-95c6-3da2d121a4a2",1502097,"Javon Kinlaw",1
"45425d34-4ea5-4785-b075-5ca7dc704e8b",1502097,"Darrell Taylor",1
"f97859bb-4d00-42f2-b512-212e7955006c",1502098,"Leonard Floyd",1
"c6107f4c-d769-4ece-9e90-fd4a704094ad",1502098,"Terrell Lewis",1
"3e07c211-8fce-4e6d-b83a-f574537e9092",1502098,"Leonard Floyd",1
"d2382f44-042f-4d73-bbd9-b501340595bb",1502098,"Sebastian Joseph-Day",1
"c1848344-3208-4b0d-8d0b-bbe962728723",1502099,"Devin Bush",1
"b4084a32-a954-4e6a-a30a-b052af3335aa",1502099,"Kingsley Keke",1
"a4c20515-b6ac-416c-b177-e5d5df303990",1502099,"Chris Wormley",1
"491a9dec-94bc-4554-b01c-290daea72aae",1502099,"Rashan Gary",1
"171572fc-0d67-4eb7-8d10-94e98ede58b5",1502100,"Odafe Oweh",1
"2af36e0f-888b-494b-af6b-058b8a3c453d",1502100,"Justin Madubuike",1
"8ee46d32-8db4-471c-8d44-972be8392a0a",1502100,"Tyus Bowser",1
"de73d8b5-66c7-4815-8d69-8e56fbb1b658",1502100,"Caden Sterns",1
"635d8b2a-1866-4519-b6af-a0b9b31a5f71",1502100,"Von Miller",1
"26d599db-6739-4a44-94ae-04f960e32761",1502100,"Justin Houston",1
"5526f2aa-3209-46a6-a72b-fe7773fd9370",1502101,"Joe Tryon-Shoyinka",1
"f0fa0042-be7a-4524-b69d-9a77891b2314",1502101,"Matthew Judon",1
"2b179698-1be2-4f95-b5cc-e45e8bc82516",1502101,"Shaquil Barrett",1
"72f4c844-ffb0-4281-ba99-76dd73ad4649",1502101,"William Gholston",1
"0cb9edb5-f1a8-479b-b790-dca181945d91",1502101,"Joe Tryon-Shoyinka",1
"7c3c1254-3475-4e5c-aafb-2651f223c2ae",1502102,"Darrell Taylor",1
"70c8bb9a-1a42-46ed-b1b3-2a54010e639f",1502102,"Terrell Lewis",1
"6c90a616-a954-4660-af04-d2bc478c59b6",1502102,"Aaron Donald",1
"faec3542-351b-4d12-b632-a5e94ca25153",1502103,"Adetokunbo Ogundeji",1
"da4c387f-5f8a-40c2-a4b0-f5334f2fc522",1502103,"Jacob Tuioti-Mariner",1
"62ab781e-797c-4250-88e8-abb49fb0bcc6",1502104,"Everson Griffen",1
"3bf8749a-baa0-4ac4-8166-2d3ed98108d1",1502104,"Everson Griffen",1
"c7647d2b-5d67-4571-aff0-6d2faa37485b",1502104,"Trey Flowers",1
"6134f57c-46df-4ed7-8519-c06e4df23f23",1502104,"Charles Harris",1
"54caaff3-51bb-43e0-b907-1d2ba401fad8",1502104,"Danielle Hunter",1
"ee2563d5-1754-4ec8-b60e-e46f4a827ee7",1502104,"D.J. Wonnum",1
"a5733e7c-8855-4445-9fba-978eff33fd73",1502105,"Carl Granderson",1
"97d81f2c-6e52-4139-b749-6f206a48185b",1502105,"Daron Payne",1
"93d6dd1b-da87-4139-9987-fdfa3e89c9c9",1502105,"Demario Davis",1
"b8779ddb-273d-4324-8954-907dd4a27641",1502106,"Javon Hargrave",1
"3a7de7fd-63a0-4ca9-9254-33217a668e16",1502106,"Josh Sweat",1
"0686aac4-9f69-49ab-8e58-aed04526023a",1502106,"Fletcher Cox",1
"fe3d0952-8b9a-4eb9-8f6a-9d61c1f8bfa7",1502106,"Haason Reddick",1
"d719636b-106a-412b-aee7-e27d8a70ddab",1502107,"Dawuane Smoot",1
"7e0aacfd-465d-4b5d-8b07-fdefb58848f4",1502107,"Harold Landry III",1
"f44da518-c3c2-4959-9f76-80c89107f773",1502107,"Harold Landry III",1
"3ba78cb9-fdf9-4485-8325-48244057975a",1502107,"Josh Allen",1
"2e23e0b5-dbbc-497f-9ce9-20af4276765a",1502107,"K'Lavon Chaisson",1
"ffefb2a4-b238-42d3-9aad-66760e674346",1502108,"Leonard Williams",1
"eba33061-c12a-4f1c-b2d8-39511ad07ffe",1502108,"Austin Johnson",1
"510439bf-0137-4df6-8846-9baa76941c02",1502109,"Greg Rousseau",1
"32d805ee-db09-4678-980b-141c85521056",1502109,"Boogie Basham",1
"31e1a305-916a-484e-8d85-0a951356ebca",1502110,"Jordan Hicks",1
"2ac1e753-cedb-4f9b-924b-49cdc33ec71a",1502110,"Markus Golden",1
"426fd8e8-f9ea-4657-a915-7c3041c1b54d",1502110,"Jadeveon Clowney",1
"c3fb5593-8e2a-4c07-9172-368bc2959e82",1502110,"Myles Garrett",1
"d8a23468-354a-4494-822a-2a3704b3fc4f",1502110,"Markus Golden",1
"3a2a0fff-d4ec-4b04-8950-cc523b9d3a05",1502110,"Jordan Hicks",1
"6fbfd332-fba8-4138-9ddb-1001875fa03a",1502110,"J.J. Watt",1
"dc7b70ce-9f69-426c-9d28-f8654af12b6c",1502111,"Harold Landry III",1
"a27eefd1-343f-4e2b-bd02-5d13f16b7cfb",1502111,"Harold Landry III",1
"ee910363-8c02-45c6-a794-3094cc3cecf0",1502111,"Jeffery Simmons",1
"6c6cb809-fee0-4b1e-87ca-4513eb9bfea7",1502112,"Shelby Harris",1
"f3d49234-b718-47fe-b43e-f3386283e338",1502112,"Myles Garrett",1
"01682de1-3341-426a-ac6b-e043c6020153",1502112,"Myles Garrett",1
"c7b3d525-7c27-492c-9b7c-7fdd3e238fd5",1502113,"DeShon Elliott",1
"55bfae02-eb94-4162-92c0-9ffb0134035c",1502113,"Linval Joseph",1
"bd511bd3-67c9-4104-80d0-d37b5431b2e2",1502113,"Joey Bosa",1
"51ea64be-3fa7-46d3-9b22-3ab8c2d9ef01",1502113,"Uchenna Nwosu",1
"c5a3f7b9-2953-4b55-9a53-c7b8f746e5fa",1502113,"Justin Houston",1
"f5e8b328-85c3-4200-b4e7-cf406db12bef",1502114,"Bud Dupree",1
"749d385c-2deb-40af-87cf-e4099792f229",1502114,"Ben Niemann",1
"9fbddff0-cae5-4fb1-8ffe-8852cbac6d71",1502114,"Denico Autry",1
"6a9e335d-4c06-40e5-a3ae-80a2eab5afaf",1502114,"Harold Landry III",1
"c2792403-1b0c-4c08-a919-04fbac6e3365",1502114,"Denico Autry",1
"b03b86aa-16ca-45d9-b656-d279f94a53cb",1502115,"Montez Sweat",1
"a2dbbc50-b3b0-4fd8-a6a4-fe27a9c504ba",1502115,"Jonathan Allen",1
"bf960211-6a3b-44c1-bdba-fe42ac370924",1502115,"Jonathan Allen",1
"58cc6c09-8d02-410b-9681-e0c63851b071",1502115,"Rashan Gary",1
"53e0dbe0-e640-46e5-8faf-beb13ddc83f5",1502115,"Kingsley Keke",1
"80512a3d-349e-4135-954e-c23a179b1e4f",1502115,"Kingsley Keke",1
"bc40c5ef-6f70-48f9-a8fd-ca9f024657ba",1502115,"Dean Lowry",1
"6b8d9f3d-dd65-4dd8-9f02-b63da0dfed8a",1502116,"Jevon Holland",1
"eaa4f6e4-e5c1-48d5-9752-78b361775970",1502116,"Deion Jones",1
"3b6bbb39-fdc7-4eca-8a2d-6f30cbb425a3",1502117,"Larry Ogunjobi",1
"e901cc9e-8eb5-49bb-89de-95e19e0f3765",1502117,"Larry Ogunjobi",1
"eb1a3c98-dd1e-4481-9483-43cf796dfd46",1502117,"Sam Hubbard",1
"274f58de-955b-4389-aba9-8d7c063cb22e",1502117,"Trey Hendrickson",1
"87fb823f-98bd-4ec2-976c-28930704e2bd",1502117,"Sam Hubbard",1
"d09d9634-3023-481c-be6c-53a731d6e547",1502117,"Tyus Bowser",1
"fb1b5564-cb11-4735-bffa-798cbc904dc3",1502119,"Maliek Collins",1
"e429133e-be6f-47eb-b239-3523874cf9cf",1502119,"Markus Golden",1
"45e8cd65-56b3-4532-8407-9440cb9556f7",1502119,"Demarcus Walker",1
"b45ec1de-148c-4ee6-bfbb-6504160daea0",1502119,"Markus Golden",1
"34881885-ff45-4d9b-8e2d-19012855282a",1502119,"Maliek Collins",1
"0cce90dd-dc3d-4f11-87d9-d22b941c4c78",1502119,"Jonathan Greenard",1
"310053af-c411-42c4-b73d-430c9d40db60",1502119,"Jonathan Greenard",1
"c9715040-7b17-443c-ac87-6d6700224392",1502119,"Devon Kennard",1
"1eb6899a-74de-4f3d-83a3-280b5da905b0",1502120,"Antoine Winfield Jr.",1
"86cefc5e-cb88-4461-afcf-aba1b0c3015c",1502120,"Shaquil Barrett",1
"17f5884d-940f-4ac3-84c0-5215ecc3ce27",1502120,"Jason Pierre-Paul",1
"03289d7a-ad55-4e47-b49b-46d70723351a",1502120,"Jason Pierre-Paul",1
"6286a884-6186-4b62-b756-fc230b019d1b",1502121,"Nick Bosa",1
"53bd13f6-d550-4635-8c99-20da213e0f3d",1502121,"Al-Quadin Muhammad",1
"af63af30-4c46-4adc-b5e8-478cf8a78cce",1502121,"Deforest Buckner",1
"8b9763b6-cd6d-461c-baf0-4a7fee9e2919",1502122,"Kerry Hyder Jr.",1
"0080a443-513e-436a-8520-3301b49cb454",1502122,"Demario Davis",1
"2061ccdf-49db-4258-8090-2ac4d80e62bf",1502122,"Cameron Jordan",1
"76021afc-7516-424a-8efe-da34b2e98423",1502122,"Tanoh Kpassagnon",1
"08f812d0-47f8-4ce2-bc30-6e40a0085f48",1502122,"Bobby Wagner",1
"3548c2fe-e728-4334-acce-690d1be07213",1502122,"Malcolm Jenkins",1
"58acf188-5187-4d23-a572-a5520e2f396a",1502122,"Demario Davis",1
"ac8b694d-155c-408c-a4b5-cc152be41c98",1502123,"Quinnen Williams",1
"41af1026-b7c0-472f-8229-f1a85b67bf84",1502123,"Jabari Zuniga",1
"02cc0248-8236-41a7-b91f-0667480e54b0",1502124,"Harold Landry III",1
"b3345ab9-57b1-467a-8c29-c17b4b1cf8fd",1502124,"Tyquan Lewis",1
"5a0fcc5d-b37c-41fd-b142-f18aa85f41aa",1502124,"Denico Autry",1
"5fd7abdc-3cb7-4e9a-938d-8a4ecd13754f",1502124,"Kemoko Turay",1
"76aa94c9-9f14-4944-8823-6a55349c533c",1502124,"Deforest Buckner",1
"71b73313-abc5-4e78-9e9e-b77d6224ce65",1502125,"Aaron Donald",1
"5c98481c-36cc-491e-a6cf-b5cd870ff2e9",1502125,"Leonard Floyd",1
"6506fdec-3672-4eb0-9c52-0e0e719ccb5e",1502125,"Leonard Floyd",1
"b40adc7e-5cd3-435b-bc42-40b54391985f",1502125,"Leonard Floyd",1
"ffa5cf49-1334-4920-aae3-767cfe79bf1b",1502125,"Jonathan Greenard",1
"e311ff5b-6859-4ccc-9cda-e91cd0a4f619",1502126,"Alex Highsmith",1
"716b3ba3-4486-4383-95df-d7dd42fd3088",1502126,"Malik Mcdowell",1
"2a3741e8-5feb-4b8e-87b9-4104764f0699",1502126,"Myles Garrett",1
"8da32e31-2385-4f43-82c9-67acfbdeda2b",1502126,"T.J. Watt",1
"45c6161b-e5f7-445c-b657-780c0797accb",1502127,"Josh Sweat",1
"5b2cdd70-666a-4c20-93df-69d22c5c6d51",1502127,"Dean Marlowe",1
"3ae95926-d30a-4fd2-9f1a-6ddd7ed904ff",1502127,"Josh Sweat",1
"c9cc39c3-25a2-47e3-b539-3662302bd2eb",1502127,"Derek Barnett",1
"c7329f32-3d45-4710-87e4-19a60cf9f477",1502127,"Milton Williams",1
"ff0cf42c-2ac0-4750-a71c-8fb4732961eb",1502127,"Hassan Ridgeway",1
"631f977f-a4b0-4314-84ac-90248c03f051",1502127,"Tarron Jackson",1
"d546af8d-a962-41d2-920d-9f5bddcc55e9",1502128,"Nick Bosa",1
"bf1fe3bc-96d4-4cad-af68-89b933c7c863",1502128,"Nick Bosa",1
"a1986706-e3a7-429c-afee-a5f3e7f12ed1",1502128,"Marcell Harris",1
"41d129a2-aff6-4aa7-ba82-7c91234304c6",1502128,"Samson Ebukam",1
"bd2f6d49-fe16-4c0a-9264-fc2d40cc9105",1502129,"Haason Reddick",1
"d897d62a-7c78-4af1-8bcc-bdd0220687c7",1502129,"Frankie Luvu",1
"232cbb1b-259a-4368-8abc-0335a9ff22a9",1502129,"Yetur Gross-Matos",1
"c16f5d2d-d813-47ee-b1ff-d2cf0e3abd09",1502130,"Mario Addison",1
